"","seed","Group","chem","beta_grlasso","mean","se","number_nonzero"
"899",50,"Non-Ortho PCBs","PCB 169",0.00822619049976781,0.00847330828458077,4.89476066124562e-05,100
"900",50,"Non-Dioxin-like PCBs","PCB 194",-0.000186896260014544,-0.000315429532814393,1.88627552046062e-05,78
"901",51,"Non-Dioxin-like PCBs","PCB 74",0.00033488198690576,0.000181262172081234,1.30532765487184e-05,78
"902",51,"Non-Dioxin-like PCBs","PCB 99",0.00188491755332414,0.00107928128646878,7.23523731326087e-05,78
"903",51,"mPFD","PCB 118",0.00516148434778079,0.0046415597899494,6.55826534929737e-05,100
"904",51,"Non-Dioxin-like PCBs","PCB 138",-0.00660221958850535,-0.00374168484864306,0.000253852135683863,78
"905",51,"Non-Dioxin-like PCBs","PCB 153",0.0158481440470826,0.00890153338642284,0.000610580118202365,78
"906",51,"Non-Dioxin-like PCBs","PCB 170",0.00537155348885401,0.00303441586840586,0.00020668522545227,78
"907",51,"Non-Dioxin-like PCBs","PCB 180",-0.0126611484838591,-0.00707348179008405,0.000488504606554016,78
"908",51,"Non-Dioxin-like PCBs","PCB 187",-0.00169322460237307,-0.000917533377483401,6.59315886681054e-05,78
"909",51,"mPFD","1,2,3,6,7,8-hxcdd",-0.0061404117796678,-0.00525040054209483,9.20177675697431e-05,100
"910",51,"mPFD","1,2,3,4,6,7,8-hpcdd",0.0036677560308256,0.00303660696260474,6.32132075376679e-05,100
"911",51,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0118464507093906,-0.00994166257707232,0.000192940146059443,100
"912",51,"mPFD","2,3,4,7,8-pncdf",0.0160830566061233,0.0135229931658582,0.000259385431478736,100
"913",51,"mPFD","1,2,3,4,7,8-hxcdf",0.00501944169631928,0.00408789296657312,8.98083006429469e-05,100
"914",51,"mPFD","1,2,3,6,7,8-hxcdf",-0.00837431917732955,-0.00705401224384174,0.000134115568554311,100
"915",51,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00968576211936477,0.00822580870517488,0.000149502519370788,100
"916",51,"Non-Ortho PCBs","PCB 126",0.0121881110660752,0.0119720728355396,2.48776838849193e-05,100
"917",51,"Non-Ortho PCBs","PCB 169",0.00896080969191382,0.00847330828458077,4.89476066124562e-05,100
"918",51,"Non-Dioxin-like PCBs","PCB 194",-0.000486229910879615,-0.000315429532814393,1.88627552046062e-05,78
"919",52,"Non-Dioxin-like PCBs","PCB 74",0.00033488198690576,0.000181262172081234,1.30532765487184e-05,78
"920",52,"Non-Dioxin-like PCBs","PCB 99",0.00188491755332414,0.00107928128646878,7.23523731326087e-05,78
"921",52,"mPFD","PCB 118",0.00516148434778079,0.0046415597899494,6.55826534929737e-05,100
"922",52,"Non-Dioxin-like PCBs","PCB 138",-0.00660221958850535,-0.00374168484864306,0.000253852135683863,78
"923",52,"Non-Dioxin-like PCBs","PCB 153",0.0158481440470826,0.00890153338642284,0.000610580118202365,78
"924",52,"Non-Dioxin-like PCBs","PCB 170",0.00537155348885401,0.00303441586840586,0.00020668522545227,78
"925",52,"Non-Dioxin-like PCBs","PCB 180",-0.0126611484838591,-0.00707348179008405,0.000488504606554016,78
"926",52,"Non-Dioxin-like PCBs","PCB 187",-0.00169322460237307,-0.000917533377483401,6.59315886681054e-05,78
"927",52,"mPFD","1,2,3,6,7,8-hxcdd",-0.0061404117796678,-0.00525040054209483,9.20177675697431e-05,100
"928",52,"mPFD","1,2,3,4,6,7,8-hpcdd",0.0036677560308256,0.00303660696260474,6.32132075376679e-05,100
"929",52,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0118464507093906,-0.00994166257707232,0.000192940146059443,100
"930",52,"mPFD","2,3,4,7,8-pncdf",0.0160830566061233,0.0135229931658582,0.000259385431478736,100
"931",52,"mPFD","1,2,3,4,7,8-hxcdf",0.00501944169631928,0.00408789296657312,8.98083006429469e-05,100
"932",52,"mPFD","1,2,3,6,7,8-hxcdf",-0.00837431917732955,-0.00705401224384174,0.000134115568554311,100
"933",52,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00968576211936477,0.00822580870517488,0.000149502519370788,100
"934",52,"Non-Ortho PCBs","PCB 126",0.0121881110660752,0.0119720728355396,2.48776838849193e-05,100
"935",52,"Non-Ortho PCBs","PCB 169",0.00896080969191382,0.00847330828458077,4.89476066124562e-05,100
"936",52,"Non-Dioxin-like PCBs","PCB 194",-0.000486229910879615,-0.000315429532814393,1.88627552046062e-05,78
"937",53,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"938",53,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"939",53,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"940",53,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"941",53,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"942",53,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"943",53,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"944",53,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"945",53,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"946",53,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"947",53,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"948",53,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"949",53,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"950",53,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"951",53,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"952",53,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"953",53,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"954",53,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"955",54,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"956",54,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"957",54,"mPFD","PCB 118",0.00403088058251331,0.0046415597899494,6.55826534929737e-05,100
"958",54,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"959",54,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"960",54,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"961",54,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"962",54,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"963",54,"mPFD","1,2,3,6,7,8-hxcdd",-0.0042239282570063,-0.00525040054209483,9.20177675697431e-05,100
"964",54,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00230701124935486,0.00303660696260474,6.32132075376679e-05,100
"965",54,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00774868321964636,-0.00994166257707232,0.000192940146059443,100
"966",54,"mPFD","2,3,4,7,8-pncdf",0.0105674862053554,0.0135229931658582,0.000259385431478736,100
"967",54,"mPFD","1,2,3,4,7,8-hxcdf",0.00302155106711031,0.00408789296657312,8.98083006429469e-05,100
"968",54,"mPFD","1,2,3,6,7,8-hxcdf",-0.00553011554054051,-0.00705401224384174,0.000134115568554311,100
"969",54,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00653974705004237,0.00822580870517488,0.000149502519370788,100
"970",54,"Non-Ortho PCBs","PCB 126",0.0117617588492593,0.0119720728355396,2.48776838849193e-05,100
"971",54,"Non-Ortho PCBs","PCB 169",0.00795738879317571,0.00847330828458077,4.89476066124562e-05,100
"972",54,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"973",55,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"974",55,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"975",55,"mPFD","PCB 118",0.00330779170052454,0.0046415597899494,6.55826534929737e-05,100
"976",55,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"977",55,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"978",55,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"979",55,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"980",55,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"981",55,"mPFD","1,2,3,6,7,8-hxcdd",-0.00353351381100382,-0.00525040054209483,9.20177675697431e-05,100
"982",55,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00186024986118643,0.00303660696260474,6.32132075376679e-05,100
"983",55,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00634712470102471,-0.00994166257707232,0.000192940146059443,100
"984",55,"mPFD","2,3,4,7,8-pncdf",0.00870307136234818,0.0135229931658582,0.000259385431478736,100
"985",55,"mPFD","1,2,3,4,7,8-hxcdf",0.00248187422691008,0.00408789296657312,8.98083006429469e-05,100
"986",55,"mPFD","1,2,3,6,7,8-hxcdf",-0.0045590483983508,-0.00705401224384174,0.000134115568554311,100
"987",55,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00544473197059313,0.00822580870517488,0.000149502519370788,100
"988",55,"Non-Ortho PCBs","PCB 126",0.0114933882395112,0.0119720728355396,2.48776838849193e-05,100
"989",55,"Non-Ortho PCBs","PCB 169",0.00755932895654803,0.00847330828458077,4.89476066124562e-05,100
"990",55,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"991",56,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"992",56,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"993",56,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"994",56,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"995",56,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"996",56,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"997",56,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"998",56,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"999",56,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"1000",56,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"1001",56,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"1002",56,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"1003",56,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"1004",56,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"1005",56,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"1006",56,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"1007",56,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"1008",56,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"1009",57,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"1010",57,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"1011",57,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"1012",57,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"1013",57,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"1014",57,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"1015",57,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"1016",57,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"1017",57,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"1018",57,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"1019",57,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"1020",57,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"1021",57,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"1022",57,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"1023",57,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"1024",57,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"1025",57,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"1026",57,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"1027",58,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"1028",58,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"1029",58,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"1030",58,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"1031",58,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"1032",58,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"1033",58,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"1034",58,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"1035",58,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"1036",58,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"1037",58,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"1038",58,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"1039",58,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"1040",58,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"1041",58,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"1042",58,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"1043",58,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"1044",58,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"1045",59,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"1046",59,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"1047",59,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"1048",59,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"1049",59,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"1050",59,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"1051",59,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"1052",59,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"1053",59,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"1054",59,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"1055",59,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"1056",59,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"1057",59,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"1058",59,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"1059",59,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"1060",59,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"1061",59,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"1062",59,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"1063",60,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"1064",60,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"1065",60,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"1066",60,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"1067",60,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"1068",60,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"1069",60,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"1070",60,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"1071",60,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"1072",60,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"1073",60,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"1074",60,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"1075",60,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"1076",60,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"1077",60,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"1078",60,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"1079",60,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"1080",60,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"1081",61,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"1082",61,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"1083",61,"mPFD","PCB 118",0.00403088058251331,0.0046415597899494,6.55826534929737e-05,100
"1084",61,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"1085",61,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"1086",61,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"1087",61,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"1088",61,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"1089",61,"mPFD","1,2,3,6,7,8-hxcdd",-0.0042239282570063,-0.00525040054209483,9.20177675697431e-05,100
"1090",61,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00230701124935486,0.00303660696260474,6.32132075376679e-05,100
"1091",61,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00774868321964636,-0.00994166257707232,0.000192940146059443,100
"1092",61,"mPFD","2,3,4,7,8-pncdf",0.0105674862053554,0.0135229931658582,0.000259385431478736,100
"1093",61,"mPFD","1,2,3,4,7,8-hxcdf",0.00302155106711031,0.00408789296657312,8.98083006429469e-05,100
"1094",61,"mPFD","1,2,3,6,7,8-hxcdf",-0.00553011554054051,-0.00705401224384174,0.000134115568554311,100
"1095",61,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00653974705004237,0.00822580870517488,0.000149502519370788,100
"1096",61,"Non-Ortho PCBs","PCB 126",0.0117617588492593,0.0119720728355396,2.48776838849193e-05,100
"1097",61,"Non-Ortho PCBs","PCB 169",0.00795738879317571,0.00847330828458077,4.89476066124562e-05,100
"1098",61,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"1099",62,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"1100",62,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"1101",62,"mPFD","PCB 118",0.00403088058251331,0.0046415597899494,6.55826534929737e-05,100
"1102",62,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"1103",62,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"1104",62,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"1105",62,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"1106",62,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"1107",62,"mPFD","1,2,3,6,7,8-hxcdd",-0.0042239282570063,-0.00525040054209483,9.20177675697431e-05,100
"1108",62,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00230701124935486,0.00303660696260474,6.32132075376679e-05,100
"1109",62,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00774868321964636,-0.00994166257707232,0.000192940146059443,100
"1110",62,"mPFD","2,3,4,7,8-pncdf",0.0105674862053554,0.0135229931658582,0.000259385431478736,100
"1111",62,"mPFD","1,2,3,4,7,8-hxcdf",0.00302155106711031,0.00408789296657312,8.98083006429469e-05,100
"1112",62,"mPFD","1,2,3,6,7,8-hxcdf",-0.00553011554054051,-0.00705401224384174,0.000134115568554311,100
"1113",62,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00653974705004237,0.00822580870517488,0.000149502519370788,100
"1114",62,"Non-Ortho PCBs","PCB 126",0.0117617588492593,0.0119720728355396,2.48776838849193e-05,100
"1115",62,"Non-Ortho PCBs","PCB 169",0.00795738879317571,0.00847330828458077,4.89476066124562e-05,100
"1116",62,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"1117",63,"Non-Dioxin-like PCBs","PCB 74",0.00033488198690576,0.000181262172081234,1.30532765487184e-05,78
"1118",63,"Non-Dioxin-like PCBs","PCB 99",0.00188491755332414,0.00107928128646878,7.23523731326087e-05,78
"1119",63,"mPFD","PCB 118",0.00516148434778079,0.0046415597899494,6.55826534929737e-05,100
"1120",63,"Non-Dioxin-like PCBs","PCB 138",-0.00660221958850535,-0.00374168484864306,0.000253852135683863,78
"1121",63,"Non-Dioxin-like PCBs","PCB 153",0.0158481440470826,0.00890153338642284,0.000610580118202365,78
"1122",63,"Non-Dioxin-like PCBs","PCB 170",0.00537155348885401,0.00303441586840586,0.00020668522545227,78
"1123",63,"Non-Dioxin-like PCBs","PCB 180",-0.0126611484838591,-0.00707348179008405,0.000488504606554016,78
"1124",63,"Non-Dioxin-like PCBs","PCB 187",-0.00169322460237307,-0.000917533377483401,6.59315886681054e-05,78
"1125",63,"mPFD","1,2,3,6,7,8-hxcdd",-0.0061404117796678,-0.00525040054209483,9.20177675697431e-05,100
"1126",63,"mPFD","1,2,3,4,6,7,8-hpcdd",0.0036677560308256,0.00303660696260474,6.32132075376679e-05,100
"1127",63,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0118464507093906,-0.00994166257707232,0.000192940146059443,100
"1128",63,"mPFD","2,3,4,7,8-pncdf",0.0160830566061233,0.0135229931658582,0.000259385431478736,100
"1129",63,"mPFD","1,2,3,4,7,8-hxcdf",0.00501944169631928,0.00408789296657312,8.98083006429469e-05,100
"1130",63,"mPFD","1,2,3,6,7,8-hxcdf",-0.00837431917732955,-0.00705401224384174,0.000134115568554311,100
"1131",63,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00968576211936477,0.00822580870517488,0.000149502519370788,100
"1132",63,"Non-Ortho PCBs","PCB 126",0.0121881110660752,0.0119720728355396,2.48776838849193e-05,100
"1133",63,"Non-Ortho PCBs","PCB 169",0.00896080969191382,0.00847330828458077,4.89476066124562e-05,100
"1134",63,"Non-Dioxin-like PCBs","PCB 194",-0.000486229910879615,-0.000315429532814393,1.88627552046062e-05,78
"1135",64,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"1136",64,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"1137",64,"mPFD","PCB 118",0.00252465752745455,0.0046415597899494,6.55826534929737e-05,100
"1138",64,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"1139",64,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"1140",64,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"1141",64,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
